source,category,concept,label,year,docs,docs_raw,in_domain_total,share_pct,est_docs,partial_year
arxiv,Advanced packaging,HBM,High-bandwidth memory (HBM),2022,14.0,14,6048.057,0.231479299880937,14.0,False
arxiv,Advanced packaging,HBM,High-bandwidth memory (HBM),2023,15.0,15,6033.456,0.24861372984239877,15.0,False
arxiv,Advanced packaging,HBM,High-bandwidth memory (HBM),2024,20.0,20,6512.4456,0.3071042927406564,20.0,False
arxiv,Advanced packaging,HBM,High-bandwidth memory (HBM),2025,72.0,72,7554.393839383938,0.9530877199522816,72.0,False
arxiv,Advanced packaging,HBM,High-bandwidth memory (HBM),2026,67.0,67,5154.832366473294,1.2997512864969925,67.0,True
arxiv,Advanced packaging,HybridBonding,Hybrid bonding / SoIC,2014,0.0,0,2464.9743,0.0,0.0,False
arxiv,Advanced packaging,HybridBonding,Hybrid bonding / SoIC,2015,0.0,0,2858.9509,0.0,0.0,False
arxiv,Advanced packaging,HybridBonding,Hybrid bonding / SoIC,2016,0.0,0,3115.9173834766952,0.0,0.0,False
arxiv,Advanced packaging,HybridBonding,Hybrid bonding / SoIC,2017,1.1,1,3660.6412,0.029921898200056682,1.1,False
arxiv,Advanced packaging,HybridBonding,Hybrid bonding / SoIC,2018,0.0,0,4563.178217821782,0.0,0.0,False
arxiv,Advanced packaging,HybridBonding,Hybrid bonding / SoIC,2019,1.03,1,5484.85198519852,0.01881545760550998,1.0,False
arxiv,Advanced packaging,HybridBonding,Hybrid bonding / SoIC,2020,0.0,0,7339.3466,0.0,0.0,False
arxiv,Advanced packaging,HybridBonding,Hybrid bonding / SoIC,2021,1.0,1,6135.7751,0.01629785941795683,1.0,False
arxiv,Advanced packaging,HybridBonding,Hybrid bonding / SoIC,2022,1.0,1,6048.057,0.016534235705781213,1.0,False
arxiv,Advanced packaging,HybridBonding,Hybrid bonding / SoIC,2023,1.0,1,6033.456,0.016574248656159918,1.0,False
arxiv,Advanced packaging,HybridBonding,Hybrid bonding / SoIC,2024,0.0,0,6512.4456,0.0,0.0,False
arxiv,Advanced packaging,HybridBonding,Hybrid bonding / SoIC,2025,9.09,8,7554.393839383938,0.12026555043990457,9.1,False
arxiv,Advanced packaging,HybridBonding,Hybrid bonding / SoIC,2026,12.0,12,5154.832366473294,0.2327912751934912,12.0,True
arxiv,Advanced packaging,UCIe,UCIe / die-to-die standards,2014,0.0,0,2464.9743,0.0,0.0,False
arxiv,Advanced packaging,UCIe,UCIe / die-to-die standards,2015,0.0,0,2858.9509,0.0,0.0,False
arxiv,Advanced packaging,UCIe,UCIe / die-to-die standards,2016,0.0,0,3115.9173834766952,0.0,0.0,False
arxiv,Advanced packaging,UCIe,UCIe / die-to-die standards,2017,0.0,0,3660.6412,0.0,0.0,False
arxiv,Advanced packaging,UCIe,UCIe / die-to-die standards,2018,0.0,0,4563.178217821782,0.0,0.0,False
arxiv,Advanced packaging,UCIe,UCIe / die-to-die standards,2019,0.0,0,5484.85198519852,0.0,0.0,False
arxiv,Advanced packaging,UCIe,UCIe / die-to-die standards,2020,0.0,0,7339.3466,0.0,0.0,False
arxiv,Advanced packaging,UCIe,UCIe / die-to-die standards,2021,0.0,0,6135.7751,0.0,0.0,False
arxiv,Advanced packaging,UCIe,UCIe / die-to-die standards,2022,0.0,0,6048.057,0.0,0.0,False
arxiv,Advanced packaging,UCIe,UCIe / die-to-die standards,2023,1.0,1,6033.456,0.016574248656159918,1.0,False
arxiv,Advanced packaging,UCIe,UCIe / die-to-die standards,2024,1.0,1,6512.4456,0.015355214637032823,1.0,False
arxiv,Advanced packaging,UCIe,UCIe / die-to-die standards,2025,2.0,2,7554.393839383938,0.02647465888756338,2.0,False
arxiv,Advanced packaging,UCIe,UCIe / die-to-die standards,2026,3.0,3,5154.832366473294,0.0581978187983728,3.0,True
arxiv,Design & compute,AIAccel,AI accelerator / NPU,2014,3.0,3,2464.9743,0.12170512284854249,3.0,False
arxiv,Design & compute,AIAccel,AI accelerator / NPU,2015,1.0,1,2858.9509,0.034977865482054976,1.0,False
arxiv,Design & compute,AIAccel,AI accelerator / NPU,2016,2.0,2,3115.9173834766952,0.0641865541944642,2.0,False
arxiv,Design & compute,AIAccel,AI accelerator / NPU,2017,5.0,5,3660.6412,0.13658809281827458,5.0,False
arxiv,Design & compute,AIAccel,AI accelerator / NPU,2018,14.0,14,4563.178217821782,0.30680370854949546,14.0,False
arxiv,Design & compute,AIAccel,AI accelerator / NPU,2019,23.0,23,5484.85198519852,0.4193367489600092,23.0,False
arxiv,Design & compute,AIAccel,AI accelerator / NPU,2020,32.02,32,7339.3466,0.4363407324388749,32.0,False
arxiv,Design & compute,AIAccel,AI accelerator / NPU,2021,34.0,34,6135.7751,0.5541272202105322,34.0,False
arxiv,Design & compute,AIAccel,AI accelerator / NPU,2022,37.0,37,6048.057,0.6117667211139048,37.0,False
arxiv,Design & compute,AIAccel,AI accelerator / NPU,2023,45.0,45,6033.456,0.7458411895271964,45.0,False
arxiv,Design & compute,AIAccel,AI accelerator / NPU,2024,66.0,66,6512.4456,1.0134441660441662,66.0,False
arxiv,Design & compute,AIAccel,AI accelerator / NPU,2025,97.0,97,7554.393839383938,1.2840209560468239,97.0,False
arxiv,Design & compute,AIAccel,AI accelerator / NPU,2026,43.74,43,5154.832366473294,0.848479323171112,43.7,True
arxiv,Design & compute,DTCO,DTCO / STCO,2014,0.0,0,2464.9743,0.0,0.0,False
arxiv,Design & compute,DTCO,DTCO / STCO,2015,1.0,1,2858.9509,0.034977865482054976,1.0,False
arxiv,Design & compute,DTCO,DTCO / STCO,2016,0.0,0,3115.9173834766952,0.0,0.0,False
arxiv,Design & compute,DTCO,DTCO / STCO,2017,0.0,0,3660.6412,0.0,0.0,False
arxiv,Design & compute,DTCO,DTCO / STCO,2018,0.0,0,4563.178217821782,0.0,0.0,False
arxiv,Design & compute,DTCO,DTCO / STCO,2019,1.0,1,5484.85198519852,0.018232032563478662,1.0,False
arxiv,Design & compute,DTCO,DTCO / STCO,2020,0.0,0,7339.3466,0.0,0.0,False
arxiv,Design & compute,DTCO,DTCO / STCO,2021,3.0,3,6135.7751,0.04889357825387049,3.0,False
arxiv,Design & compute,DTCO,DTCO / STCO,2022,2.0,2,6048.057,0.033068471411562425,2.0,False
arxiv,Design & compute,DTCO,DTCO / STCO,2023,3.0,3,6033.456,0.049722745968479753,3.0,False
arxiv,Design & compute,DTCO,DTCO / STCO,2024,4.0,4,6512.4456,0.06142085854813129,4.0,False
arxiv,Design & compute,DTCO,DTCO / STCO,2025,8.0,8,7554.393839383938,0.10589863555025351,8.0,False
arxiv,Design & compute,DTCO,DTCO / STCO,2026,7.0,7,5154.832366473294,0.13579491052953652,7.0,True
arxiv,Design & compute,MLforEDA,ML for EDA / chip design,2014,0.0,0,2464.9743,0.0,0.0,False
arxiv,Design & compute,MLforEDA,ML for EDA / chip design,2015,0.0,0,2858.9509,0.0,0.0,False
arxiv,Design & compute,MLforEDA,ML for EDA / chip design,2016,0.0,0,3115.9173834766952,0.0,0.0,False
arxiv,Design & compute,MLforEDA,ML for EDA / chip design,2017,0.0,0,3660.6412,0.0,0.0,False
arxiv,Design & compute,MLforEDA,ML for EDA / chip design,2018,0.0,0,4563.178217821782,0.0,0.0,False
arxiv,Design & compute,MLforEDA,ML for EDA / chip design,2019,0.0,0,5484.85198519852,0.0,0.0,False
arxiv,Design & compute,MLforEDA,ML for EDA / chip design,2020,2.0,2,7339.3466,0.02725038220704824,2.0,False
arxiv,Design & compute,MLforEDA,ML for EDA / chip design,2021,1.0,1,6135.7751,0.01629785941795683,1.0,False
arxiv,Design & compute,MLforEDA,ML for EDA / chip design,2022,1.0,1,6048.057,0.016534235705781213,1.0,False
arxiv,Design & compute,MLforEDA,ML for EDA / chip design,2023,3.0,3,6033.456,0.049722745968479753,3.0,False
arxiv,Design & compute,MLforEDA,ML for EDA / chip design,2024,5.0,5,6512.4456,0.0767760731851641,5.0,False
arxiv,Design & compute,MLforEDA,ML for EDA / chip design,2025,6.0,6,7554.393839383938,0.07942397666269013,6.0,False
arxiv,Design & compute,MLforEDA,ML for EDA / chip design,2026,7.0,7,5154.832366473294,0.13579491052953652,7.0,True
arxiv,Design & compute,Neuromorphic,Neuromorphic hardware,2014,21.0,21,2464.9743,0.8519358599397974,21.0,False
arxiv,Design & compute,Neuromorphic,Neuromorphic hardware,2015,41.0,41,2858.9509,1.434092484764254,41.0,False
arxiv,Design & compute,Neuromorphic,Neuromorphic hardware,2016,52.0,52,3115.9173834766952,1.6688504090560692,52.0,False
arxiv,Design & compute,Neuromorphic,Neuromorphic hardware,2017,83.0,83,3660.6412,2.267362340783358,83.0,False
arxiv,Design & compute,Neuromorphic,Neuromorphic hardware,2018,139.0,139,4563.178217821782,3.0461225348842764,139.0,False
arxiv,Design & compute,Neuromorphic,Neuromorphic hardware,2019,189.0,189,5484.85198519852,3.445854154497467,189.0,False
arxiv,Design & compute,Neuromorphic,Neuromorphic hardware,2020,277.0,277,7339.3466,3.7741779356761813,277.0,False
arxiv,Design & compute,Neuromorphic,Neuromorphic hardware,2021,283.0,283,6135.7751,4.612294215281783,283.0,False
arxiv,Design & compute,Neuromorphic,Neuromorphic hardware,2022,312.26,312,6048.057,5.162948439740673,312.3,False
arxiv,Design & compute,Neuromorphic,Neuromorphic hardware,2023,447.0,447,6033.456,7.408689149303483,447.0,False
arxiv,Design & compute,Neuromorphic,Neuromorphic hardware,2024,578.78,508,6512.4456,8.887311601241406,578.8,False
arxiv,Design & compute,Neuromorphic,Neuromorphic hardware,2025,626.32,409,7554.393839383938,8.29074240302532,626.3,False
arxiv,Design & compute,Neuromorphic,Neuromorphic hardware,2026,475.96,414,5154.832366473294,9.233316743637106,476.0,True
arxiv,Design & compute,Photonic-computing,Photonic / optical computing,2014,3.0,3,2464.9743,0.12170512284854249,3.0,False
arxiv,Design & compute,Photonic-computing,Photonic / optical computing,2015,3.0,3,2858.9509,0.10493359644616493,3.0,False
arxiv,Design & compute,Photonic-computing,Photonic / optical computing,2016,6.0,6,3115.9173834766952,0.1925596625833926,6.0,False
arxiv,Design & compute,Photonic-computing,Photonic / optical computing,2017,5.0,5,3660.6412,0.13658809281827458,5.0,False
arxiv,Design & compute,Photonic-computing,Photonic / optical computing,2018,9.0,9,4563.178217821782,0.19723095549610423,9.0,False
arxiv,Design & compute,Photonic-computing,Photonic / optical computing,2019,6.0,6,5484.85198519852,0.10939219538087197,6.0,False
arxiv,Design & compute,Photonic-computing,Photonic / optical computing,2020,15.0,15,7339.3466,0.2043778665528618,15.0,False
arxiv,Design & compute,Photonic-computing,Photonic / optical computing,2021,29.0,29,6135.7751,0.47263792312074804,29.0,False
arxiv,Design & compute,Photonic-computing,Photonic / optical computing,2022,29.0,29,6048.057,0.47949283546765514,29.0,False
arxiv,Design & compute,Photonic-computing,Photonic / optical computing,2023,52.0,52,6033.456,0.8618609301203157,52.0,False
arxiv,Design & compute,Photonic-computing,Photonic / optical computing,2024,50.0,50,6512.4456,0.7677607318516411,50.0,False
arxiv,Design & compute,Photonic-computing,Photonic / optical computing,2025,65.0,65,7554.393839383938,0.8604264138458098,65.0,False
arxiv,Design & compute,Photonic-computing,Photonic / optical computing,2026,50.0,50,5154.832366473294,0.9699636466395466,50.0,True
arxiv,Design & compute,RISCV,RISC-V,2014,0.0,0,2464.9743,0.0,0.0,False
arxiv,Design & compute,RISCV,RISC-V,2015,0.0,0,2858.9509,0.0,0.0,False
arxiv,Design & compute,RISCV,RISC-V,2016,1.0,1,3115.9173834766952,0.0320932770972321,1.0,False
arxiv,Design & compute,RISCV,RISC-V,2017,1.0,1,3660.6412,0.027317618563654913,1.0,False
arxiv,Design & compute,RISCV,RISC-V,2018,1.0,1,4563.178217821782,0.021914550610678245,1.0,False
arxiv,Design & compute,RISCV,RISC-V,2019,5.0,5,5484.85198519852,0.09116016281739331,5.0,False
arxiv,Design & compute,RISCV,RISC-V,2020,9.0,9,7339.3466,0.12262671993171709,9.0,False
arxiv,Design & compute,RISCV,RISC-V,2021,9.0,9,6135.7751,0.14668073476161145,9.0,False
arxiv,Design & compute,RISCV,RISC-V,2022,19.0,19,6048.057,0.31415047840984306,19.0,False
arxiv,Design & compute,RISCV,RISC-V,2023,23.0,23,6033.456,0.3812077190916781,23.0,False
arxiv,Design & compute,RISCV,RISC-V,2024,34.0,34,6512.4456,0.5220772976591159,34.0,False
arxiv,Design & compute,RISCV,RISC-V,2025,55.0,55,7554.393839383938,0.7280531194079929,55.0,False
arxiv,Design & compute,RISCV,RISC-V,2026,32.04,32,5154.832366473294,0.6215695521556307,32.0,True
arxiv,Interconnect & BEOL,Airgap,Air-gap / low-k dielectric,2014,0.0,0,2464.9743,0.0,0.0,False
arxiv,Interconnect & BEOL,Airgap,Air-gap / low-k dielectric,2015,2.0,2,2858.9509,0.06995573096410995,2.0,False
arxiv,Interconnect & BEOL,Airgap,Air-gap / low-k dielectric,2016,0.0,0,3115.9173834766952,0.0,0.0,False
arxiv,Interconnect & BEOL,Airgap,Air-gap / low-k dielectric,2017,0.0,0,3660.6412,0.0,0.0,False
arxiv,Interconnect & BEOL,Airgap,Air-gap / low-k dielectric,2018,0.0,0,4563.178217821782,0.0,0.0,False
arxiv,Interconnect & BEOL,Airgap,Air-gap / low-k dielectric,2019,0.0,0,5484.85198519852,0.0,0.0,False
arxiv,Interconnect & BEOL,Airgap,Air-gap / low-k dielectric,2020,0.0,0,7339.3466,0.0,0.0,False
arxiv,Interconnect & BEOL,Airgap,Air-gap / low-k dielectric,2021,0.0,0,6135.7751,0.0,0.0,False
arxiv,Interconnect & BEOL,Airgap,Air-gap / low-k dielectric,2022,0.0,0,6048.057,0.0,0.0,False
arxiv,Interconnect & BEOL,Airgap,Air-gap / low-k dielectric,2023,0.0,0,6033.456,0.0,0.0,False
arxiv,Interconnect & BEOL,Airgap,Air-gap / low-k dielectric,2024,1.0,1,6512.4456,0.015355214637032823,1.0,False
arxiv,Interconnect & BEOL,Airgap,Air-gap / low-k dielectric,2025,0.0,0,7554.393839383938,0.0,0.0,False
arxiv,Interconnect & BEOL,Airgap,Air-gap / low-k dielectric,2026,1.0,1,5154.832366473294,0.01939927293279093,1.0,True
arxiv,Interconnect & BEOL,HKMG,High-k / metal gate,2014,5.0,5,2464.9743,0.20284187141423748,5.0,False
arxiv,Interconnect & BEOL,HKMG,High-k / metal gate,2015,6.0,6,2858.9509,0.20986719289232986,6.0,False
arxiv,Interconnect & BEOL,HKMG,High-k / metal gate,2016,0.0,0,3115.9173834766952,0.0,0.0,False
arxiv,Interconnect & BEOL,HKMG,High-k / metal gate,2017,2.0,2,3660.6412,0.054635237127309826,2.0,False
arxiv,Interconnect & BEOL,HKMG,High-k / metal gate,2018,8.0,8,4563.178217821782,0.17531640488542596,8.0,False
arxiv,Interconnect & BEOL,HKMG,High-k / metal gate,2019,3.0,3,5484.85198519852,0.054696097690435985,3.0,False
arxiv,Interconnect & BEOL,HKMG,High-k / metal gate,2020,7.0,7,7339.3466,0.09537633772466884,7.0,False
arxiv,Interconnect & BEOL,HKMG,High-k / metal gate,2021,5.0,5,6135.7751,0.08148929708978414,5.0,False
arxiv,Interconnect & BEOL,HKMG,High-k / metal gate,2022,8.0,8,6048.057,0.1322738856462497,8.0,False
arxiv,Interconnect & BEOL,HKMG,High-k / metal gate,2023,5.15,5,6033.456,0.08538249307718745,5.2,False
arxiv,Interconnect & BEOL,HKMG,High-k / metal gate,2024,6.0,6,6512.4456,0.09213128782219693,6.0,False
arxiv,Interconnect & BEOL,HKMG,High-k / metal gate,2025,8.0,8,7554.393839383938,0.10589863555025351,8.0,False
arxiv,Interconnect & BEOL,HKMG,High-k / metal gate,2026,4.0,4,5154.832366473294,0.07759709173116372,4.0,True
arxiv,Interconnect & BEOL,RuMo,Ru / Mo interconnect (post-Cu),2014,0.0,0,2464.9743,0.0,0.0,False
arxiv,Interconnect & BEOL,RuMo,Ru / Mo interconnect (post-Cu),2015,0.0,0,2858.9509,0.0,0.0,False
arxiv,Interconnect & BEOL,RuMo,Ru / Mo interconnect (post-Cu),2016,1.01,1,3115.9173834766952,0.03236757861088366,1.0,False
arxiv,Interconnect & BEOL,RuMo,Ru / Mo interconnect (post-Cu),2017,1.0,1,3660.6412,0.027317618563654913,1.0,False
arxiv,Interconnect & BEOL,RuMo,Ru / Mo interconnect (post-Cu),2018,1.0,1,4563.178217821782,0.021914550610678245,1.0,False
arxiv,Interconnect & BEOL,RuMo,Ru / Mo interconnect (post-Cu),2019,0.0,0,5484.85198519852,0.0,0.0,False
arxiv,Interconnect & BEOL,RuMo,Ru / Mo interconnect (post-Cu),2020,1.0,1,7339.3466,0.01362519110352412,1.0,False
arxiv,Interconnect & BEOL,RuMo,Ru / Mo interconnect (post-Cu),2021,0.0,0,6135.7751,0.0,0.0,False
arxiv,Interconnect & BEOL,RuMo,Ru / Mo interconnect (post-Cu),2022,1.0,1,6048.057,0.016534235705781213,1.0,False
arxiv,Interconnect & BEOL,RuMo,Ru / Mo interconnect (post-Cu),2023,0.0,0,6033.456,0.0,0.0,False
arxiv,Interconnect & BEOL,RuMo,Ru / Mo interconnect (post-Cu),2024,0.0,0,6512.4456,0.0,0.0,False
arxiv,Interconnect & BEOL,RuMo,Ru / Mo interconnect (post-Cu),2025,2.0,2,7554.393839383938,0.02647465888756338,2.0,False
arxiv,Interconnect & BEOL,RuMo,Ru / Mo interconnect (post-Cu),2026,4.0,4,5154.832366473294,0.07759709173116372,4.0,True
arxiv,Lithography & patterning,CompLitho,Computational lithography (OPC/ILT/SMO),2014,0.0,0,2464.9743,0.0,0.0,False
arxiv,Lithography & patterning,CompLitho,Computational lithography (OPC/ILT/SMO),2015,1.73,1,2858.9509,0.06046507012997903,1.7,False
arxiv,Lithography & patterning,CompLitho,Computational lithography (OPC/ILT/SMO),2016,0.0,0,3115.9173834766952,0.0,0.0,False
arxiv,Lithography & patterning,CompLitho,Computational lithography (OPC/ILT/SMO),2017,0.0,0,3660.6412,0.0,0.0,False
arxiv,Lithography & patterning,CompLitho,Computational lithography (OPC/ILT/SMO),2018,0.0,0,4563.178217821782,0.0,0.0,False
arxiv,Lithography & patterning,CompLitho,Computational lithography (OPC/ILT/SMO),2019,0.0,0,5484.85198519852,0.0,0.0,False
arxiv,Lithography & patterning,CompLitho,Computational lithography (OPC/ILT/SMO),2020,8.19,5,7339.3466,0.11161302378970175,8.2,False
arxiv,Lithography & patterning,CompLitho,Computational lithography (OPC/ILT/SMO),2021,1.49,1,6135.7751,0.024218619095083847,1.5,False
arxiv,Lithography & patterning,CompLitho,Computational lithography (OPC/ILT/SMO),2022,2.64,2,6048.057,0.04372006973886129,2.6,False
arxiv,Lithography & patterning,CompLitho,Computational lithography (OPC/ILT/SMO),2023,1.39,1,6033.456,0.023082403628478715,1.4,False
arxiv,Lithography & patterning,CompLitho,Computational lithography (OPC/ILT/SMO),2024,10.13,7,6512.4456,0.15553296905850547,10.1,False
arxiv,Lithography & patterning,CompLitho,Computational lithography (OPC/ILT/SMO),2025,5.45,1,7554.393839383938,0.07214880471129999,5.5,False
arxiv,Lithography & patterning,CompLitho,Computational lithography (OPC/ILT/SMO),2026,12.97,10,5154.832366473294,0.2515439056951891,13.0,True
arxiv,Lithography & patterning,DSA,Directed self-assembly,2014,1.0,1,2464.9743,0.04056837428284749,1.0,False
arxiv,Lithography & patterning,DSA,Directed self-assembly,2015,1.0,1,2858.9509,0.034977865482054976,1.0,False
arxiv,Lithography & patterning,DSA,Directed self-assembly,2016,0.0,0,3115.9173834766952,0.0,0.0,False
arxiv,Lithography & patterning,DSA,Directed self-assembly,2017,4.0,4,3660.6412,0.10927047425461965,4.0,False
arxiv,Lithography & patterning,DSA,Directed self-assembly,2018,5.0,5,4563.178217821782,0.10957275305339123,5.0,False
arxiv,Lithography & patterning,DSA,Directed self-assembly,2019,2.0,2,5484.85198519852,0.036464065126957323,2.0,False
arxiv,Lithography & patterning,DSA,Directed self-assembly,2020,2.0,2,7339.3466,0.02725038220704824,2.0,False
arxiv,Lithography & patterning,DSA,Directed self-assembly,2021,0.0,0,6135.7751,0.0,0.0,False
